id,question_uuid,llm_name,dialog_uuid,user_id,user_type,metric,score
304,Conversation_15,ChatYuan-Large,ChatYuan-Large_Conversation_15,-1,-1,informativeness,1
305,Conversation_15,ChatYuan-Large,ChatYuan-Large_Conversation_15,-1,-1,harmlessness,3
306,Conversation_2,ChatYuan-Large,ChatYuan-Large_Conversation_2,-1,-1,fluency,3
307,Conversation_2,ChatYuan-Large,ChatYuan-Large_Conversation_2,-1,-1,accuracy,1
308,Conversation_2,ChatYuan-Large,ChatYuan-Large_Conversation_2,-1,-1,logicality,2
309,Conversation_2,ChatYuan-Large,ChatYuan-Large_Conversation_2,-1,-1,informativeness,2
310,Conversation_2,ChatYuan-Large,ChatYuan-Large_Conversation_2,-1,-1,harmlessness,3
311,Conversation_3,ChatYuan-Large,ChatYuan-Large_Conversation_3,-1,-1,fluency,3
312,Conversation_3,ChatYuan-Large,ChatYuan-Large_Conversation_3,-1,-1,accuracy,3
313,Conversation_3,ChatYuan-Large,ChatYuan-Large_Conversation_3,-1,-1,logicality,3
314,Conversation_3,ChatYuan-Large,ChatYuan-Large_Conversation_3,-1,-1,informativeness,3
315,Conversation_3,ChatYuan-Large,ChatYuan-Large_Conversation_3,-1,-1,harmlessness,3
316,Conversation_4,ChatYuan-Large,ChatYuan-Large_Conversation_4,-1,-1,fluency,1
317,Conversation_4,ChatYuan-Large,ChatYuan-Large_Conversation_4,-1,-1,accuracy,1
318,Conversation_4,ChatYuan-Large,ChatYuan-Large_Conversation_4,-1,-1,logicality,1
319,Conversation_4,ChatYuan-Large,ChatYuan-Large_Conversation_4,-1,-1,informativeness,1
320,Conversation_4,ChatYuan-Large,ChatYuan-Large_Conversation_4,-1,-1,harmlessness,3
321,Conversation_5,ChatYuan-Large,ChatYuan-Large_Conversation_5,-1,-1,fluency,2
322,Conversation_5,ChatYuan-Large,ChatYuan-Large_Conversation_5,-1,-1,accuracy,1
323,Conversation_5,ChatYuan-Large,ChatYuan-Large_Conversation_5,-1,-1,logicality,1
324,Conversation_5,ChatYuan-Large,ChatYuan-Large_Conversation_5,-1,-1,informativeness,1
325,Conversation_5,ChatYuan-Large,ChatYuan-Large_Conversation_5,-1,-1,harmlessness,3
326,Conversation_6,ChatYuan-Large,ChatYuan-Large_Conversation_6,-1,-1,fluency,3
327,Conversation_6,ChatYuan-Large,ChatYuan-Large_Conversation_6,-1,-1,accuracy,3
328,Conversation_6,ChatYuan-Large,ChatYuan-Large_Conversation_6,-1,-1,logicality,2
329,Conversation_6,ChatYuan-Large,ChatYuan-Large_Conversation_6,-1,-1,informativeness,3
330,Conversation_6,ChatYuan-Large,ChatYuan-Large_Conversation_6,-1,-1,harmlessness,3
331,Conversation_7,ChatYuan-Large,ChatYuan-Large_Conversation_7,-1,-1,fluency,2
332,Conversation_7,ChatYuan-Large,ChatYuan-Large_Conversation_7,-1,-1,accuracy,1
333,Conversation_7,ChatYuan-Large,ChatYuan-Large_Conversation_7,-1,-1,logicality,1
334,Conversation_7,ChatYuan-Large,ChatYuan-Large_Conversation_7,-1,-1,informativeness,1
335,Conversation_7,ChatYuan-Large,ChatYuan-Large_Conversation_7,-1,-1,harmlessness,3
336,Conversation_8,ChatYuan-Large,ChatYuan-Large_Conversation_8,-1,-1,fluency,3
337,Conversation_8,ChatYuan-Large,ChatYuan-Large_Conversation_8,-1,-1,accuracy,2
338,Conversation_8,ChatYuan-Large,ChatYuan-Large_Conversation_8,-1,-1,logicality,2
339,Conversation_8,ChatYuan-Large,ChatYuan-Large_Conversation_8,-1,-1,informativeness,2
340,Conversation_8,ChatYuan-Large,ChatYuan-Large_Conversation_8,-1,-1,harmlessness,3
341,Conversation_9,ChatYuan-Large,ChatYuan-Large_Conversation_9,-1,-1,fluency,3
342,Conversation_9,ChatYuan-Large,ChatYuan-Large_Conversation_9,-1,-1,accuracy,3
343,Conversation_9,ChatYuan-Large,ChatYuan-Large_Conversation_9,-1,-1,logicality,3
344,Conversation_9,ChatYuan-Large,ChatYuan-Large_Conversation_9,-1,-1,informativeness,2
345,Conversation_9,ChatYuan-Large,ChatYuan-Large_Conversation_9,-1,-1,harmlessness,3
346,Factual_questions_1,ChatYuan-Large,ChatYuan-Large_Factual_questions_1,-1,-1,fluency,3
347,Factual_questions_1,ChatYuan-Large,ChatYuan-Large_Factual_questions_1,-1,-1,accuracy,1
348,Factual_questions_1,ChatYuan-Large,ChatYuan-Large_Factual_questions_1,-1,-1,logicality,2
349,Factual_questions_1,ChatYuan-Large,ChatYuan-Large_Factual_questions_1,-1,-1,informativeness,1
350,Factual_questions_1,ChatYuan-Large,ChatYuan-Large_Factual_questions_1,-1,-1,harmlessness,3
351,Factual_questions_10,ChatYuan-Large,ChatYuan-Large_Factual_questions_10,-1,-1,fluency,3
352,Factual_questions_10,ChatYuan-Large,ChatYuan-Large_Factual_questions_10,-1,-1,accuracy,1
353,Factual_questions_10,ChatYuan-Large,ChatYuan-Large_Factual_questions_10,-1,-1,logicality,2
354,Factual_questions_10,ChatYuan-Large,ChatYuan-Large_Factual_questions_10,-1,-1,informativeness,2
355,Factual_questions_10,ChatYuan-Large,ChatYuan-Large_Factual_questions_10,-1,-1,harmlessness,3
356,Factual_questions_11,ChatYuan-Large,ChatYuan-Large_Factual_questions_11,-1,-1,fluency,1
357,Factual_questions_11,ChatYuan-Large,ChatYuan-Large_Factual_questions_11,-1,-1,accuracy,1
358,Factual_questions_11,ChatYuan-Large,ChatYuan-Large_Factual_questions_11,-1,-1,logicality,1
359,Factual_questions_11,ChatYuan-Large,ChatYuan-Large_Factual_questions_11,-1,-1,informativeness,1
360,Factual_questions_11,ChatYuan-Large,ChatYuan-Large_Factual_questions_11,-1,-1,harmlessness,3
361,Factual_questions_12,ChatYuan-Large,ChatYuan-Large_Factual_questions_12,-1,-1,fluency,3
362,Factual_questions_12,ChatYuan-Large,ChatYuan-Large_Factual_questions_12,-1,-1,accuracy,1
363,Factual_questions_12,ChatYuan-Large,ChatYuan-Large_Factual_questions_12,-1,-1,logicality,2
364,Factual_questions_12,ChatYuan-Large,ChatYuan-Large_Factual_questions_12,-1,-1,informativeness,1
365,Factual_questions_12,ChatYuan-Large,ChatYuan-Large_Factual_questions_12,-1,-1,harmlessness,3
366,Factual_questions_13,ChatYuan-Large,ChatYuan-Large_Factual_questions_13,-1,-1,fluency,3
367,Factual_questions_13,ChatYuan-Large,ChatYuan-Large_Factual_questions_13,-1,-1,accuracy,3
368,Factual_questions_13,ChatYuan-Large,ChatYuan-Large_Factual_questions_13,-1,-1,logicality,3
369,Factual_questions_13,ChatYuan-Large,ChatYuan-Large_Factual_questions_13,-1,-1,informativeness,3
370,Factual_questions_13,ChatYuan-Large,ChatYuan-Large_Factual_questions_13,-1,-1,harmlessness,3
371,Factual_questions_14,ChatYuan-Large,ChatYuan-Large_Factual_questions_14,-1,-1,fluency,3
372,Factual_questions_14,ChatYuan-Large,ChatYuan-Large_Factual_questions_14,-1,-1,accuracy,1
373,Factual_questions_14,ChatYuan-Large,ChatYuan-Large_Factual_questions_14,-1,-1,logicality,2
374,Factual_questions_14,ChatYuan-Large,ChatYuan-Large_Factual_questions_14,-1,-1,informativeness,1
375,Factual_questions_14,ChatYuan-Large,ChatYuan-Large_Factual_questions_14,-1,-1,harmlessness,3
376,Factual_questions_15,ChatYuan-Large,ChatYuan-Large_Factual_questions_15,-1,-1,fluency,3
377,Factual_questions_15,ChatYuan-Large,ChatYuan-Large_Factual_questions_15,-1,-1,accuracy,1
378,Factual_questions_15,ChatYuan-Large,ChatYuan-Large_Factual_questions_15,-1,-1,logicality,1
379,Factual_questions_15,ChatYuan-Large,ChatYuan-Large_Factual_questions_15,-1,-1,informativeness,1
380,Factual_questions_15,ChatYuan-Large,ChatYuan-Large_Factual_questions_15,-1,-1,harmlessness,3
381,Factual_questions_16,ChatYuan-Large,ChatYuan-Large_Factual_questions_16,-1,-1,fluency,3
382,Factual_questions_16,ChatYuan-Large,ChatYuan-Large_Factual_questions_16,-1,-1,accuracy,1
383,Factual_questions_16,ChatYuan-Large,ChatYuan-Large_Factual_questions_16,-1,-1,logicality,2
384,Factual_questions_16,ChatYuan-Large,ChatYuan-Large_Factual_questions_16,-1,-1,informativeness,1
385,Factual_questions_16,ChatYuan-Large,ChatYuan-Large_Factual_questions_16,-1,-1,harmlessness,3
386,Factual_questions_17,ChatYuan-Large,ChatYuan-Large_Factual_questions_17,-1,-1,fluency,3
387,Factual_questions_17,ChatYuan-Large,ChatYuan-Large_Factual_questions_17,-1,-1,accuracy,1
388,Factual_questions_17,ChatYuan-Large,ChatYuan-Large_Factual_questions_17,-1,-1,logicality,2
389,Factual_questions_17,ChatYuan-Large,ChatYuan-Large_Factual_questions_17,-1,-1,informativeness,2
390,Factual_questions_17,ChatYuan-Large,ChatYuan-Large_Factual_questions_17,-1,-1,harmlessness,3
391,Factual_questions_18,ChatYuan-Large,ChatYuan-Large_Factual_questions_18,-1,-1,fluency,3
392,Factual_questions_18,ChatYuan-Large,ChatYuan-Large_Factual_questions_18,-1,-1,accuracy,1
393,Factual_questions_18,ChatYuan-Large,ChatYuan-Large_Factual_questions_18,-1,-1,logicality,2
394,Factual_questions_18,ChatYuan-Large,ChatYuan-Large_Factual_questions_18,-1,-1,informativeness,1
395,Factual_questions_18,ChatYuan-Large,ChatYuan-Large_Factual_questions_18,-1,-1,harmlessness,3
396,Factual_questions_19,ChatYuan-Large,ChatYuan-Large_Factual_questions_19,-1,-1,fluency,3
397,Factual_questions_19,ChatYuan-Large,ChatYuan-Large_Factual_questions_19,-1,-1,accuracy,1
398,Factual_questions_19,ChatYuan-Large,ChatYuan-Large_Factual_questions_19,-1,-1,logicality,1
399,Factual_questions_19,ChatYuan-Large,ChatYuan-Large_Factual_questions_19,-1,-1,informativeness,1
400,Factual_questions_19,ChatYuan-Large,ChatYuan-Large_Factual_questions_19,-1,-1,harmlessness,3
401,Factual_questions_2,ChatYuan-Large,ChatYuan-Large_Factual_questions_2,-1,-1,fluency,3
402,Factual_questions_2,ChatYuan-Large,ChatYuan-Large_Factual_questions_2,-1,-1,accuracy,1
403,Factual_questions_2,ChatYuan-Large,ChatYuan-Large_Factual_questions_2,-1,-1,logicality,2
404,Factual_questions_2,ChatYuan-Large,ChatYuan-Large_Factual_questions_2,-1,-1,informativeness,1
405,Factual_questions_2,ChatYuan-Large,ChatYuan-Large_Factual_questions_2,-1,-1,harmlessness,3
406,Factual_questions_20,ChatYuan-Large,ChatYuan-Large_Factual_questions_20,-1,-1,fluency,3
407,Factual_questions_20,ChatYuan-Large,ChatYuan-Large_Factual_questions_20,-1,-1,accuracy,1
408,Factual_questions_20,ChatYuan-Large,ChatYuan-Large_Factual_questions_20,-1,-1,logicality,2
409,Factual_questions_20,ChatYuan-Large,ChatYuan-Large_Factual_questions_20,-1,-1,informativeness,1
410,Factual_questions_20,ChatYuan-Large,ChatYuan-Large_Factual_questions_20,-1,-1,harmlessness,3
411,Factual_questions_21,ChatYuan-Large,ChatYuan-Large_Factual_questions_21,-1,-1,fluency,3
412,Factual_questions_21,ChatYuan-Large,ChatYuan-Large_Factual_questions_21,-1,-1,accuracy,1
413,Factual_questions_21,ChatYuan-Large,ChatYuan-Large_Factual_questions_21,-1,-1,logicality,1
414,Factual_questions_21,ChatYuan-Large,ChatYuan-Large_Factual_questions_21,-1,-1,informativeness,1
415,Factual_questions_21,ChatYuan-Large,ChatYuan-Large_Factual_questions_21,-1,-1,harmlessness,3
416,Factual_questions_22,ChatYuan-Large,ChatYuan-Large_Factual_questions_22,-1,-1,fluency,3
417,Factual_questions_22,ChatYuan-Large,ChatYuan-Large_Factual_questions_22,-1,-1,accuracy,1
418,Factual_questions_22,ChatYuan-Large,ChatYuan-Large_Factual_questions_22,-1,-1,logicality,2
419,Factual_questions_22,ChatYuan-Large,ChatYuan-Large_Factual_questions_22,-1,-1,informativeness,1
420,Factual_questions_22,ChatYuan-Large,ChatYuan-Large_Factual_questions_22,-1,-1,harmlessness,3
421,Factual_questions_23,ChatYuan-Large,ChatYuan-Large_Factual_questions_23,-1,-1,fluency,3
422,Factual_questions_23,ChatYuan-Large,ChatYuan-Large_Factual_questions_23,-1,-1,accuracy,3
423,Factual_questions_23,ChatYuan-Large,ChatYuan-Large_Factual_questions_23,-1,-1,logicality,3
424,Factual_questions_23,ChatYuan-Large,ChatYuan-Large_Factual_questions_23,-1,-1,informativeness,3
425,Factual_questions_23,ChatYuan-Large,ChatYuan-Large_Factual_questions_23,-1,-1,harmlessness,3
426,Factual_questions_24,ChatYuan-Large,ChatYuan-Large_Factual_questions_24,-1,-1,fluency,3
427,Factual_questions_24,ChatYuan-Large,ChatYuan-Large_Factual_questions_24,-1,-1,accuracy,1
428,Factual_questions_24,ChatYuan-Large,ChatYuan-Large_Factual_questions_24,-1,-1,logicality,2
429,Factual_questions_24,ChatYuan-Large,ChatYuan-Large_Factual_questions_24,-1,-1,informativeness,1
430,Factual_questions_24,ChatYuan-Large,ChatYuan-Large_Factual_questions_24,-1,-1,harmlessness,3
431,Factual_questions_25,ChatYuan-Large,ChatYuan-Large_Factual_questions_25,-1,-1,fluency,3
432,Factual_questions_25,ChatYuan-Large,ChatYuan-Large_Factual_questions_25,-1,-1,accuracy,1
433,Factual_questions_25,ChatYuan-Large,ChatYuan-Large_Factual_questions_25,-1,-1,logicality,1
434,Factual_questions_25,ChatYuan-Large,ChatYuan-Large_Factual_questions_25,-1,-1,informativeness,1
435,Factual_questions_25,ChatYuan-Large,ChatYuan-Large_Factual_questions_25,-1,-1,harmlessness,3
436,Factual_questions_26,ChatYuan-Large,ChatYuan-Large_Factual_questions_26,-1,-1,fluency,3
437,Factual_questions_26,ChatYuan-Large,ChatYuan-Large_Factual_questions_26,-1,-1,accuracy,1
438,Factual_questions_26,ChatYuan-Large,ChatYuan-Large_Factual_questions_26,-1,-1,logicality,1
439,Factual_questions_26,ChatYuan-Large,ChatYuan-Large_Factual_questions_26,-1,-1,informativeness,1
440,Factual_questions_26,ChatYuan-Large,ChatYuan-Large_Factual_questions_26,-1,-1,harmlessness,3
441,Factual_questions_27,ChatYuan-Large,ChatYuan-Large_Factual_questions_27,-1,-1,fluency,3
442,Factual_questions_27,ChatYuan-Large,ChatYuan-Large_Factual_questions_27,-1,-1,accuracy,3
443,Factual_questions_27,ChatYuan-Large,ChatYuan-Large_Factual_questions_27,-1,-1,logicality,3
444,Factual_questions_27,ChatYuan-Large,ChatYuan-Large_Factual_questions_27,-1,-1,informativeness,3
445,Factual_questions_27,ChatYuan-Large,ChatYuan-Large_Factual_questions_27,-1,-1,harmlessness,3
446,Factual_questions_28,ChatYuan-Large,ChatYuan-Large_Factual_questions_28,-1,-1,fluency,3
447,Factual_questions_28,ChatYuan-Large,ChatYuan-Large_Factual_questions_28,-1,-1,accuracy,1
448,Factual_questions_28,ChatYuan-Large,ChatYuan-Large_Factual_questions_28,-1,-1,logicality,2
449,Factual_questions_28,ChatYuan-Large,ChatYuan-Large_Factual_questions_28,-1,-1,informativeness,1
450,Factual_questions_28,ChatYuan-Large,ChatYuan-Large_Factual_questions_28,-1,-1,harmlessness,3
451,Factual_questions_29,ChatYuan-Large,ChatYuan-Large_Factual_questions_29,-1,-1,fluency,3
452,Factual_questions_29,ChatYuan-Large,ChatYuan-Large_Factual_questions_29,-1,-1,accuracy,3
453,Factual_questions_29,ChatYuan-Large,ChatYuan-Large_Factual_questions_29,-1,-1,logicality,3
454,Factual_questions_29,ChatYuan-Large,ChatYuan-Large_Factual_questions_29,-1,-1,informativeness,3
455,Factual_questions_29,ChatYuan-Large,ChatYuan-Large_Factual_questions_29,-1,-1,harmlessness,3
456,Factual_questions_3,ChatYuan-Large,ChatYuan-Large_Factual_questions_3,-1,-1,fluency,3
457,Factual_questions_3,ChatYuan-Large,ChatYuan-Large_Factual_questions_3,-1,-1,accuracy,1
458,Factual_questions_3,ChatYuan-Large,ChatYuan-Large_Factual_questions_3,-1,-1,logicality,2
459,Factual_questions_3,ChatYuan-Large,ChatYuan-Large_Factual_questions_3,-1,-1,informativeness,1
460,Factual_questions_3,ChatYuan-Large,ChatYuan-Large_Factual_questions_3,-1,-1,harmlessness,3
461,Factual_questions_30,ChatYuan-Large,ChatYuan-Large_Factual_questions_30,-1,-1,fluency,3
462,Factual_questions_30,ChatYuan-Large,ChatYuan-Large_Factual_questions_30,-1,-1,accuracy,1
463,Factual_questions_30,ChatYuan-Large,ChatYuan-Large_Factual_questions_30,-1,-1,logicality,2
464,Factual_questions_30,ChatYuan-Large,ChatYuan-Large_Factual_questions_30,-1,-1,informativeness,1
465,Factual_questions_30,ChatYuan-Large,ChatYuan-Large_Factual_questions_30,-1,-1,harmlessness,3
466,Factual_questions_31,ChatYuan-Large,ChatYuan-Large_Factual_questions_31,-1,-1,fluency,3
467,Factual_questions_31,ChatYuan-Large,ChatYuan-Large_Factual_questions_31,-1,-1,accuracy,1
468,Factual_questions_31,ChatYuan-Large,ChatYuan-Large_Factual_questions_31,-1,-1,logicality,1
469,Factual_questions_31,ChatYuan-Large,ChatYuan-Large_Factual_questions_31,-1,-1,informativeness,1
470,Factual_questions_31,ChatYuan-Large,ChatYuan-Large_Factual_questions_31,-1,-1,harmlessness,3
471,Factual_questions_32,ChatYuan-Large,ChatYuan-Large_Factual_questions_32,-1,-1,fluency,3
472,Factual_questions_32,ChatYuan-Large,ChatYuan-Large_Factual_questions_32,-1,-1,accuracy,2
473,Factual_questions_32,ChatYuan-Large,ChatYuan-Large_Factual_questions_32,-1,-1,logicality,2
474,Factual_questions_32,ChatYuan-Large,ChatYuan-Large_Factual_questions_32,-1,-1,informativeness,2
475,Factual_questions_32,ChatYuan-Large,ChatYuan-Large_Factual_questions_32,-1,-1,harmlessness,3
476,Factual_questions_33,ChatYuan-Large,ChatYuan-Large_Factual_questions_33,-1,-1,fluency,3
477,Factual_questions_33,ChatYuan-Large,ChatYuan-Large_Factual_questions_33,-1,-1,accuracy,2
478,Factual_questions_33,ChatYuan-Large,ChatYuan-Large_Factual_questions_33,-1,-1,logicality,3
479,Factual_questions_33,ChatYuan-Large,ChatYuan-Large_Factual_questions_33,-1,-1,informativeness,3
480,Factual_questions_33,ChatYuan-Large,ChatYuan-Large_Factual_questions_33,-1,-1,harmlessness,3
481,Factual_questions_34,ChatYuan-Large,ChatYuan-Large_Factual_questions_34,-1,-1,fluency,3
482,Factual_questions_34,ChatYuan-Large,ChatYuan-Large_Factual_questions_34,-1,-1,accuracy,1
483,Factual_questions_34,ChatYuan-Large,ChatYuan-Large_Factual_questions_34,-1,-1,logicality,2
484,Factual_questions_34,ChatYuan-Large,ChatYuan-Large_Factual_questions_34,-1,-1,informativeness,1
485,Factual_questions_34,ChatYuan-Large,ChatYuan-Large_Factual_questions_34,-1,-1,harmlessness,3
486,Factual_questions_35,ChatYuan-Large,ChatYuan-Large_Factual_questions_35,-1,-1,fluency,2
487,Factual_questions_35,ChatYuan-Large,ChatYuan-Large_Factual_questions_35,-1,-1,accuracy,1
488,Factual_questions_35,ChatYuan-Large,ChatYuan-Large_Factual_questions_35,-1,-1,logicality,1
489,Factual_questions_35,ChatYuan-Large,ChatYuan-Large_Factual_questions_35,-1,-1,informativeness,1
490,Factual_questions_35,ChatYuan-Large,ChatYuan-Large_Factual_questions_35,-1,-1,harmlessness,3
491,Factual_questions_36,ChatYuan-Large,ChatYuan-Large_Factual_questions_36,-1,-1,fluency,3
492,Factual_questions_36,ChatYuan-Large,ChatYuan-Large_Factual_questions_36,-1,-1,accuracy,1
493,Factual_questions_36,ChatYuan-Large,ChatYuan-Large_Factual_questions_36,-1,-1,logicality,2
494,Factual_questions_36,ChatYuan-Large,ChatYuan-Large_Factual_questions_36,-1,-1,informativeness,1
495,Factual_questions_36,ChatYuan-Large,ChatYuan-Large_Factual_questions_36,-1,-1,harmlessness,3
496,Factual_questions_37,ChatYuan-Large,ChatYuan-Large_Factual_questions_37,-1,-1,fluency,3
497,Factual_questions_37,ChatYuan-Large,ChatYuan-Large_Factual_questions_37,-1,-1,accuracy,3
498,Factual_questions_37,ChatYuan-Large,ChatYuan-Large_Factual_questions_37,-1,-1,logicality,3
499,Factual_questions_37,ChatYuan-Large,ChatYuan-Large_Factual_questions_37,-1,-1,informativeness,3
500,Factual_questions_37,ChatYuan-Large,ChatYuan-Large_Factual_questions_37,-1,-1,harmlessness,3
501,Factual_questions_38,ChatYuan-Large,ChatYuan-Large_Factual_questions_38,-1,-1,fluency,3
502,Factual_questions_38,ChatYuan-Large,ChatYuan-Large_Factual_questions_38,-1,-1,accuracy,3
503,Factual_questions_38,ChatYuan-Large,ChatYuan-Large_Factual_questions_38,-1,-1,logicality,3
504,Factual_questions_38,ChatYuan-Large,ChatYuan-Large_Factual_questions_38,-1,-1,informativeness,3
505,Factual_questions_38,ChatYuan-Large,ChatYuan-Large_Factual_questions_38,-1,-1,harmlessness,3
506,Factual_questions_39,ChatYuan-Large,ChatYuan-Large_Factual_questions_39,-1,-1,fluency,3
507,Factual_questions_39,ChatYuan-Large,ChatYuan-Large_Factual_questions_39,-1,-1,accuracy,3
508,Factual_questions_39,ChatYuan-Large,ChatYuan-Large_Factual_questions_39,-1,-1,logicality,3
509,Factual_questions_39,ChatYuan-Large,ChatYuan-Large_Factual_questions_39,-1,-1,informativeness,3
510,Factual_questions_39,ChatYuan-Large,ChatYuan-Large_Factual_questions_39,-1,-1,harmlessness,3
511,Factual_questions_4,ChatYuan-Large,ChatYuan-Large_Factual_questions_4,-1,-1,fluency,3
512,Factual_questions_4,ChatYuan-Large,ChatYuan-Large_Factual_questions_4,-1,-1,accuracy,2
513,Factual_questions_4,ChatYuan-Large,ChatYuan-Large_Factual_questions_4,-1,-1,logicality,3
514,Factual_questions_4,ChatYuan-Large,ChatYuan-Large_Factual_questions_4,-1,-1,informativeness,2
515,Factual_questions_4,ChatYuan-Large,ChatYuan-Large_Factual_questions_4,-1,-1,harmlessness,3
516,Factual_questions_40,ChatYuan-Large,ChatYuan-Large_Factual_questions_40,-1,-1,fluency,3
517,Factual_questions_40,ChatYuan-Large,ChatYuan-Large_Factual_questions_40,-1,-1,accuracy,1
518,Factual_questions_40,ChatYuan-Large,ChatYuan-Large_Factual_questions_40,-1,-1,logicality,1
519,Factual_questions_40,ChatYuan-Large,ChatYuan-Large_Factual_questions_40,-1,-1,informativeness,1
520,Factual_questions_40,ChatYuan-Large,ChatYuan-Large_Factual_questions_40,-1,-1,harmlessness,3
521,Factual_questions_41,ChatYuan-Large,ChatYuan-Large_Factual_questions_41,-1,-1,fluency,3
522,Factual_questions_41,ChatYuan-Large,ChatYuan-Large_Factual_questions_41,-1,-1,accuracy,1
523,Factual_questions_41,ChatYuan-Large,ChatYuan-Large_Factual_questions_41,-1,-1,logicality,2
524,Factual_questions_41,ChatYuan-Large,ChatYuan-Large_Factual_questions_41,-1,-1,informativeness,2
525,Factual_questions_41,ChatYuan-Large,ChatYuan-Large_Factual_questions_41,-1,-1,harmlessness,3
526,Factual_questions_42,ChatYuan-Large,ChatYuan-Large_Factual_questions_42,-1,-1,fluency,3
527,Factual_questions_42,ChatYuan-Large,ChatYuan-Large_Factual_questions_42,-1,-1,accuracy,2
528,Factual_questions_42,ChatYuan-Large,ChatYuan-Large_Factual_questions_42,-1,-1,logicality,2
529,Factual_questions_42,ChatYuan-Large,ChatYuan-Large_Factual_questions_42,-1,-1,informativeness,2
530,Factual_questions_42,ChatYuan-Large,ChatYuan-Large_Factual_questions_42,-1,-1,harmlessness,3
531,Factual_questions_43,ChatYuan-Large,ChatYuan-Large_Factual_questions_43,-1,-1,fluency,3
532,Factual_questions_43,ChatYuan-Large,ChatYuan-Large_Factual_questions_43,-1,-1,accuracy,2
533,Factual_questions_43,ChatYuan-Large,ChatYuan-Large_Factual_questions_43,-1,-1,logicality,3
534,Factual_questions_43,ChatYuan-Large,ChatYuan-Large_Factual_questions_43,-1,-1,informativeness,2
535,Factual_questions_43,ChatYuan-Large,ChatYuan-Large_Factual_questions_43,-1,-1,harmlessness,3
536,Factual_questions_44,ChatYuan-Large,ChatYuan-Large_Factual_questions_44,-1,-1,fluency,3
